39.17001,-76.5334
39.17019,-76.53366
39.17048,-76.53411
39.17084,-76.5347
39.17115,-76.53514
39.17115,-76.53515
39.17129,-76.53534
39.17156,-76.53565
39.17199,-76.5361
39.17211,-76.53611
39.17334,-76.53713
39.17381,-76.53754
39.17397,-76.53769
39.17434,-76.53807
39.17469,-76.53851
39.17771,-76.54262
39.17787,-76.54282
39.1788,-76.54411
39.17938,-76.54497
39.17972,-76.54551
39.17999,-76.54597
39.18016,-76.54624
39.18224,-76.54974
39.18232,-76.54986
39.18256,-76.55017
39.18283,-76.55049
39.18304,-76.55069
39.1837,-76.5512
39.18371,-76.5512
39.18372,-76.55121
39.18415,-76.5514
39.18442,-76.5515
39.18474,-76.55157
39.18497,-76.55161
39.18523,-76.55163
39.18612,-76.55174
39.18644,-76.55179
39.18662,-76.55183
39.1868,-76.55189
39.18691,-76.55191
39.18763,-76.55215
39.18966,-76.55342
39.19025,-76.55374
39.19061,-76.55391
39.19109,-76.55412
39.19177,-76.5543
39.19218,-76.55439
39.19225,-76.55441
39.19283,-76.5545
39.19301,-76.55451
39.19312,-76.55449
39.19345,-76.55451
39.19369,-76.55451
39.19429,-76.55454
39.1944,-76.55454
39.19584,-76.5546
39.19642,-76.55465
39.19716,-76.55477
39.19914,-76.55545
39.1996,-76.55562
39.19981,-76.55562
39.19987,-76.5556
39.19991,-76.55558
39.19994,-76.55556
39.19999,-76.55549
39.20002,-76.55543
39.20007,-76.55537
39.2002,-76.55487
39.20026,-76.55458
39.20041,-76.55404
39.20045,-76.55385
39.20058,-76.55338
39.20064,-76.55319
39.20101,-76.55182
39.20114,-76.55128
39.20125,-76.55128
39.20214,-76.55116
39.20234,-76.55114
39.20264,-76.55109
39.20286,-76.55104
39.203,-76.55099
39.20317,-76.55091
39.20342,-76.55075
39.20366,-76.55054
39.20382,-76.55036
39.20385,-76.55031
39.2039,-76.55025
39.20392,-76.55022
39.20396,-76.55017
39.20403,-76.55004
39.20407,-76.54998
39.20415,-76.54984
39.20425,-76.54964
39.20447,-76.54916
39.2046,-76.54892
39.20471,-76.54874
39.20471,-76.54873
39.20472,-76.54873
39.20474,-76.54871
39.20478,-76.54869
39.20519,-76.54797
39.20573,-76.54716
39.20611,-76.54654
39.20678,-76.54551
39.20693,-76.54526
39.20798,-76.54363
39.20825,-76.54319
39.20838,-76.543
39.20877,-76.54234
39.20879,-76.54232
39.20882,-76.54225
39.20888,-76.54215
39.20909,-76.54171
39.20915,-76.54155
39.20919,-76.54146
39.20923,-76.54133
39.20924,-76.54132
39.20937,-76.5409
39.20938,-76.54089
39.20958,-76.54025
39.20958,-76.54024
39.20964,-76.54003
39.20965,-76.54003
39.20985,-76.53938
39.20993,-76.53907
39.21025,-76.53805
39.21042,-76.5376
39.21059,-76.53719
39.21133,-76.53585
39.21136,-76.53578
39.21168,-76.53523
39.21183,-76.53501
39.21183,-76.535
39.21194,-76.53483
39.21231,-76.53432
39.21231,-76.53431
39.2128,-76.53364
39.21368,-76.53258
39.21369,-76.53255
39.21385,-76.53235
39.21415,-76.53194
39.21423,-76.53185
39.21499,-76.53087
39.21499,-76.53086
39.21996,-76.52443
39.22008,-76.52426
39.22072,-76.52344
39.22084,-76.52327
39.22286,-76.52066
39.22402,-76.5192
39.22523,-76.5176
39.22536,-76.51744
39.22551,-76.51724
39.22572,-76.51694
39.22572,-76.51693
39.22573,-76.51693
39.22646,-76.51586
39.22657,-76.51571
39.22658,-76.51569
39.22713,-76.51484
39.22715,-76.5148
39.22786,-76.51365
39.22872,-76.51216
39.22979,-76.51025
39.23016,-76.5097
39.23072,-76.50882
39.23106,-76.50836
39.23202,-76.50685
39.2333,-76.50463
39.23347,-76.50436
39.23354,-76.50423
39.2353,-76.50131
39.2357,-76.50059
39.23613,-76.4997
39.23644,-76.49893
39.23659,-76.49851
39.23664,-76.49835
39.23671,-76.49816
39.23689,-76.49755
39.23692,-76.49743
39.23702,-76.49709
39.23728,-76.49584
39.23743,-76.49472
39.23747,-76.49433
39.23748,-76.49417
39.23756,-76.49341
39.23756,-76.49335
39.23762,-76.49274
39.23762,-76.49262
39.23764,-76.49247
39.23823,-76.48514
39.23828,-76.48429
39.23853,-76.48114
39.23855,-76.48042
39.23851,-76.47947
39.23849,-76.47932
39.23847,-76.47909
39.23836,-76.47823
39.2383,-76.47795
39.23827,-76.47769
39.23806,-76.4769
39.23745,-76.47514
39.23744,-76.47513
39.2373,-76.4747
39.23705,-76.47383
39.23692,-76.47317
39.23685,-76.47273
39.23678,-76.47217
39.23673,-76.47157
39.23671,-76.47087
39.23672,-76.4704
39.23674,-76.47
39.23678,-76.46951
39.23683,-76.46908
39.23691,-76.46855
39.23702,-76.46801
39.23717,-76.46741
39.23741,-76.46654
39.23766,-76.46582
39.23782,-76.46544
39.23824,-76.46457
39.23854,-76.46403
39.23912,-76.46312
39.23926,-76.46294
39.23939,-76.46275
39.23961,-76.46246
39.24084,-76.46098
39.24219,-76.45943
39.24308,-76.45827
39.24341,-76.45787
39.24369,-76.45756
39.24391,-76.45734
39.24451,-76.45679
39.2448,-76.45657
39.24498,-76.45642
39.24532,-76.45618
39.2459,-76.45581
39.24603,-76.45576
39.24621,-76.45565
39.24641,-76.45554
39.24662,-76.45544
39.24682,-76.45536
39.24708,-76.45527
39.24735,-76.45519
39.24779,-76.45511
39.248,-76.45508
39.24831,-76.45507
39.24874,-76.45509
39.24928,-76.45518
39.24979,-76.45534
39.25008,-76.45547
39.25009,-76.45548
39.25148,-76.45622
39.25177,-76.45639
39.25214,-76.45663
39.25274,-76.45696
39.25311,-76.45713
39.25375,-76.45738
39.25431,-76.45751
39.25462,-76.45757
39.25519,-76.45764
39.25542,-76.45766
39.2586,-76.4578
39.2587,-76.45781
39.26018,-76.45785
39.2604,-76.45787
39.26122,-76.45797
39.26192,-76.45812
39.26287,-76.4584
39.26353,-76.45865
39.26431,-76.45902
39.26462,-76.45918
39.26486,-76.45932
39.26516,-76.45951
39.26607,-76.46015
39.26698,-76.46091
39.26727,-76.46121
39.26758,-76.46151
39.26919,-76.46314
39.26957,-76.46354
39.27084,-76.46479
39.27596,-76.47
39.2761,-76.47017
39.27637,-76.47047
39.27692,-76.47114
39.27718,-76.47148
39.27744,-76.47184
39.278,-76.47266
39.27854,-76.47358
39.27888,-76.4742
39.27888,-76.47422
39.27926,-76.47497
39.27954,-76.47559
39.27986,-76.47636
39.28009,-76.47698
39.28044,-76.47801
39.28152,-76.48178
39.28156,-76.48194
39.28368,-76.48935
39.28406,-76.49061
39.28443,-76.49167
39.28481,-76.4926
39.2851,-76.49325
39.28686,-76.49687
39.28694,-76.49705
39.28749,-76.49815
39.28798,-76.49898
39.28837,-76.49957
39.28856,-76.49984
39.2892,-76.50062
39.28957,-76.50102
39.28979,-76.50124
39.29012,-76.50155
39.29015,-76.50157
39.29036,-76.50175
39.2905,-76.50185
39.29063,-76.50196
39.29093,-76.50215
39.29094,-76.50217
39.29156,-76.50261
39.29181,-76.50277
39.29231,-76.50302
39.29278,-76.50321
39.29284,-76.50322
39.29318,-76.50333
39.29357,-76.5034
39.29401,-76.50345
39.29431,-76.50346
39.29474,-76.50345
39.29479,-76.50344
39.29484,-76.50344
39.29495,-76.50342
39.29507,-76.50341
39.29538,-76.50335
39.29582,-76.50324
39.29625,-76.5031
39.30207,-76.50092
39.30245,-76.5008
39.30281,-76.5007
39.30316,-76.50062
39.30358,-76.50054
39.30421,-76.50047
39.30444,-76.50046
39.30455,-76.50045
39.3052,-76.50045
39.30583,-76.5005
39.3064,-76.50059
39.30664,-76.50064
39.30736,-76.50083
39.30759,-76.50091
39.30816,-76.50113
39.3088,-76.50142
39.30997,-76.502
39.30998,-76.50201
39.31066,-76.50235
39.31084,-76.50242
39.31112,-76.50247
39.31121,-76.50248
39.31128,-76.50248
39.31145,-76.50247
39.31168,-76.50243
39.31194,-76.50234
39.31221,-76.50218
39.3123,-76.50211
39.31244,-76.50199
39.31253,-76.5019
39.31275,-76.50163
39.31281,-76.50154
39.31292,-76.50135
39.31295,-76.50129
39.31304,-76.50107
39.31311,-76.50086
39.31315,-76.50072
39.3132,-76.50051
39.31323,-76.50028
39.31341,-76.4974
39.31341,-76.49728
39.31349,-76.49605
39.31349,-76.49601
39.31353,-76.49543
39.31358,-76.49498
39.31367,-76.49435
39.3138,-76.49373
39.31386,-76.49351
39.31409,-76.49278
39.31428,-76.49234
39.31439,-76.49212
39.31445,-76.49202
39.31457,-76.49179
39.31468,-76.4916
39.31482,-76.49138
39.31483,-76.49137
39.31496,-76.49118
39.31497,-76.49117
39.31522,-76.49083
39.31557,-76.49044
39.31563,-76.49038
39.31566,-76.49036
39.31603,-76.49003
39.31639,-76.48974
39.3167,-76.48952
39.31685,-76.4894
39.31729,-76.48909
39.31733,-76.48907
39.31745,-76.48898
39.31818,-76.4885
39.31847,-76.48832
39.31877,-76.48811
39.31933,-76.48766
39.31943,-76.48757
39.31952,-76.48748
39.3196,-76.48741
39.3203,-76.48672
39.32056,-76.48642
39.32085,-76.48602
39.32098,-76.4858
39.32117,-76.48543
39.32137,-76.48497
39.32151,-76.48453
39.32161,-76.48411
39.32168,-76.48369
39.32171,-76.48343
39.32173,-76.48314
39.32183,-76.48034
39.32189,-76.47991
39.32193,-76.47973
39.32202,-76.47946
39.32211,-76.47923
39.32221,-76.47902
39.32224,-76.47898
39.32231,-76.47885
39.32232,-76.47884
39.32236,-76.47876
39.32244,-76.47864
39.32261,-76.47844
39.32279,-76.47826
39.32294,-76.47814
39.32307,-76.47805
39.32324,-76.47795
39.32346,-76.47785
39.32362,-76.4778
39.32374,-76.47777
39.324,-76.47773
39.32411,-76.47772
39.32426,-76.47772
39.32451,-76.47775
39.32472,-76.47782
39.32488,-76.47789
39.32514,-76.47804
39.32528,-76.47814
39.3254,-76.47824
39.32552,-76.47836
39.32568,-76.47854
39.32574,-76.47862
39.32578,-76.47869
39.32582,-76.47874
39.32589,-76.47886
39.32592,-76.47892
39.32595,-76.47897
39.32612,-76.47933
39.3266,-76.48067
39.32665,-76.48078
39.32674,-76.48105
39.32691,-76.48147
39.32708,-76.48181
39.32742,-76.48237
39.32757,-76.48258
39.32759,-76.48262
39.32795,-76.48305
39.3281,-76.4832
39.32824,-76.48339
39.3286,-76.48376
39.3293,-76.48453
39.3311,-76.48645
39.33141,-76.48676
39.33701,-76.49266
39.33758,-76.49318
39.3377,-76.49326
39.33792,-76.49342
39.33816,-76.49357
39.33863,-76.49381
39.33883,-76.4939
39.33897,-76.49395
39.33938,-76.49407
39.33973,-76.49413
39.34006,-76.49417
39.34025,-76.49418
39.34049,-76.49418
39.34132,-76.49412
39.34136,-76.49411
39.34154,-76.4941
39.34225,-76.49403
39.34261,-76.49397
39.34279,-76.49395
39.34368,-76.49381
39.34386,-76.49379
39.34457,-76.49368
39.34495,-76.49365
39.34566,-76.49363
39.34605,-76.49363
39.34632,-76.49364
39.34696,-76.49369
39.3477,-76.49378
39.34856,-76.49396
39.34964,-76.49433
39.35028,-76.49465
39.35094,-76.49502
39.35096,-76.49504
39.35115,-76.49517
39.35144,-76.49542
39.35155,-76.4955
39.35157,-76.49551
39.35169,-76.49564
39.35203,-76.49597
39.35212,-76.49607
39.35227,-76.49621
39.35238,-76.49637
39.3526,-76.49659
39.35289,-76.49694
39.35316,-76.49731
39.35342,-76.49761
39.35344,-76.49764
39.35383,-76.4981
39.35433,-76.49875
39.3547,-76.49918
39.35493,-76.49942
39.35512,-76.49964
39.35516,-76.49968
39.35539,-76.49995
39.35708,-76.50176
39.35795,-76.50263
39.35823,-76.50288
39.35831,-76.50296
39.3592,-76.50376
39.36045,-76.50482
39.36131,-76.5055
39.36178,-76.50585
39.36187,-76.50591
39.36203,-76.50604
39.36281,-76.5066
39.36285,-76.50664
39.36334,-76.50698
39.36451,-76.50784
39.36477,-76.50802
39.36484,-76.50808
39.36563,-76.50864
39.36656,-76.50941
39.36673,-76.50957
39.36696,-76.50975
39.36701,-76.50983
39.36704,-76.50987
39.36778,-76.51071
39.36805,-76.51106
39.36834,-76.51146
39.36947,-76.51314
39.36959,-76.51329
39.36981,-76.51363
39.37064,-76.51483
39.37105,-76.51535
39.37125,-76.51558
39.3716,-76.51596
39.37167,-76.51602
39.3719,-76.51626
39.37225,-76.51659
39.37286,-76.51706
39.37356,-76.51754
39.37429,-76.51794
39.37486,-76.51819
39.37523,-76.51833
39.37598,-76.51859
39.37951,-76.51967
39.37956,-76.51968
39.38023,-76.51988
39.38057,-76.52001
39.38073,-76.52006
39.38101,-76.52017
39.38151,-76.5204
39.38176,-76.52053
39.38216,-76.52079
39.38217,-76.52079
39.3822,-76.52082
39.38252,-76.52102
39.3827,-76.52119
39.38295,-76.5214
39.38341,-76.52185
39.38413,-76.52265
39.38478,-76.52343
39.38489,-76.5236
39.3849,-76.52362
39.3854,-76.52434
39.38566,-76.52474
39.38606,-76.5254
39.38695,-76.52703
39.38771,-76.52856
39.38828,-76.52982
39.38837,-76.52991
39.38908,-76.53164
39.39038,-76.5353
39.39187,-76.5397
39.39205,-76.5402
39.3923,-76.54082
39.39252,-76.54132
39.39254,-76.54135
39.39272,-76.54169
39.39298,-76.54214
39.39392,-76.54362
39.39402,-76.54379
39.39409,-76.54389
39.3945,-76.54455
39.39466,-76.54479
39.39504,-76.54544
39.39682,-76.54825
39.39683,-76.54826
39.3969,-76.54837
39.39691,-76.54839
39.39707,-76.54864
39.39821,-76.55059
39.39965,-76.55335
39.39965,-76.55336
39.39966,-76.55337
39.40062,-76.55522
39.40144,-76.55689
39.40166,-76.55747
39.40167,-76.55749
39.40184,-76.55808
39.40197,-76.55868
39.40207,-76.5595
39.40209,-76.55986
39.40209,-76.56061
39.40207,-76.56089
39.40206,-76.56094
39.40204,-76.5611
39.40203,-76.56127
39.40201,-76.56144
39.40191,-76.56202
39.40191,-76.56203
39.40157,-76.5636
39.40157,-76.56362
39.40145,-76.56427
39.40145,-76.56428
39.40142,-76.56449
39.40142,-76.56451
39.4014,-76.56465
39.40139,-76.5648
39.40137,-76.56498
39.40137,-76.56515
39.40136,-76.5653
39.40137,-76.56605
39.40141,-76.56637
39.40141,-76.56644
39.40144,-76.56663
39.40157,-76.56722
39.4017,-76.56772
39.40204,-76.56857
39.40216,-76.56884
39.4023,-76.56911
39.40261,-76.56959
39.40262,-76.56961
39.40333,-76.57063
39.40338,-76.57069
39.40406,-76.57167
39.40545,-76.57361
39.40569,-76.57398
39.40881,-76.57837
39.41119,-76.5818
39.41137,-76.58204
39.41199,-76.58294
39.41222,-76.58331
39.41266,-76.58409
39.41306,-76.58492
39.41354,-76.58616
39.41363,-76.58644
39.41386,-76.58725
39.41395,-76.58763
39.41411,-76.58839
39.4142,-76.58892
39.41432,-76.58995
39.41436,-76.59064
39.41438,-76.59152
39.41437,-76.59181
39.41437,-76.59207
39.41434,-76.5925
39.41434,-76.59258
39.4142,-76.59388
39.41414,-76.59426
39.41405,-76.59473
39.4136,-76.59663
39.41341,-76.59751
39.41327,-76.59832
39.41318,-76.59905
39.41315,-76.59949
39.41314,-76.59953
39.41309,-76.60057
39.41309,-76.60137
39.4131,-76.60151
39.4131,-76.6016
39.41311,-76.60168
39.41311,-76.60177
39.41312,-76.60187
39.41312,-76.60198
39.41313,-76.60202
39.41315,-76.60234
39.41368,-76.60676
39.41371,-76.60695
39.41393,-76.60879
39.41395,-76.60907
39.41397,-76.60924
39.41399,-76.60962
39.41399,-76.60976
39.414,-76.60995
39.414,-76.6107
39.41397,-76.61125
39.41395,-76.61137
39.41391,-76.61184
39.41388,-76.61203
39.41388,-76.61209
39.41386,-76.61223
39.41384,-76.61231
39.41382,-76.61247
39.4138,-76.61256
39.41379,-76.61263
39.41377,-76.61269
39.41363,-76.61337
39.4136,-76.61348
39.41357,-76.61364
39.41354,-76.61375
39.41353,-76.61381
39.41349,-76.61397
39.41347,-76.61409
39.41329,-76.61486
39.41329,-76.61488
39.41325,-76.61509
39.41321,-76.61525
39.41305,-76.61605
39.41302,-76.61617
39.41301,-76.61626
39.41297,-76.61649
39.41297,-76.61654
39.41295,-76.61667
39.4129,-76.61734
39.4129,-76.61792
39.41291,-76.61801
39.41291,-76.61812
39.41292,-76.61822
39.41292,-76.61832
39.41293,-76.61843
39.41295,-76.61854
39.41296,-76.61866
39.413,-76.61895
39.41301,-76.619
39.41302,-76.61908
39.41305,-76.61921
39.41307,-76.61934
39.41321,-76.6199
39.41332,-76.62026
39.41344,-76.62061
39.41529,-76.62514
39.41532,-76.62523
39.41765,-76.63097
39.41796,-76.63181
39.41797,-76.63182
39.41827,-76.63272
39.41871,-76.63424
39.41928,-76.6365
39.41973,-76.63875
39.41986,-76.63948
39.4204,-76.64204
39.4204,-76.64205
39.4205,-76.64249
39.42052,-76.64261
39.42075,-76.64372
39.42086,-76.6444
39.42095,-76.64534
39.42098,-76.64593
39.42098,-76.64665
39.42096,-76.64722
39.42089,-76.64807
39.42085,-76.6483
39.42081,-76.64868
39.42077,-76.64889
39.42075,-76.64903
39.42069,-76.64928
39.42063,-76.64958
39.42047,-76.65021
39.42047,-76.65024
39.42025,-76.65095
39.41982,-76.65213
39.41957,-76.65275
39.41948,-76.65295
39.41945,-76.65304
39.41925,-76.6535
39.41873,-76.6546
39.41819,-76.65563
39.41795,-76.65605
39.41739,-76.65698
39.41737,-76.657
39.41709,-76.65744
39.41653,-76.65827
39.41584,-76.65923
39.41486,-76.66036
39.41427,-76.66099
39.41245,-76.663
39.41207,-76.66339
39.41105,-76.66449
39.41092,-76.66464
39.40739,-76.66846
39.40723,-76.66865
39.40716,-76.66875
39.40699,-76.66896
39.40686,-76.66914
39.40672,-76.66935
39.40658,-76.66958
39.40633,-76.67003
39.40608,-76.67056
39.40598,-76.6708
39.4059,-76.67103
39.40582,-76.67123
39.40563,-76.67186
39.40562,-76.67188
39.40538,-76.67273
39.40538,-76.67274
39.40519,-76.67338
39.40504,-76.67382
39.40479,-76.67443
39.40469,-76.67465
39.40456,-76.67491
39.40445,-76.67515
39.40419,-76.67561
39.40391,-76.67606
39.40019,-76.68134
39.3999,-76.68173
39.39735,-76.68535
39.39714,-76.68567
39.39699,-76.68592
39.39696,-76.68598
39.39688,-76.6861
39.39685,-76.68617
39.39681,-76.68623
39.39665,-76.68655
39.39661,-76.68662
39.39639,-76.6871
39.39611,-76.68781
39.39601,-76.68812
39.39581,-76.68881
39.39564,-76.68959
39.39558,-76.68993
39.39557,-76.68997
39.39546,-76.69093
39.39542,-76.69168
39.39534,-76.69605
39.39523,-76.69763
39.39515,-76.69835
39.39499,-76.69945
39.39469,-76.70093
39.39462,-76.70119
39.39456,-76.70146
39.3943,-76.70239
39.39427,-76.70248
39.39421,-76.7027
39.39417,-76.70281
39.39405,-76.70319
39.39378,-76.70395
39.39377,-76.70397
39.39332,-76.70513
39.39328,-76.70522
39.39197,-76.7086
39.39155,-76.70989
39.3913,-76.71081
39.39126,-76.71099
39.39124,-76.71104
39.39119,-76.71128
39.39111,-76.7116
39.39095,-76.71241
39.3908,-76.71341
39.39067,-76.71455
39.39065,-76.71482
39.39065,-76.71486
39.3904,-76.71836
39.39022,-76.72033
39.39005,-76.72157
39.38997,-76.72201
39.38995,-76.72217
39.38993,-76.72224
39.38972,-76.72337
39.38943,-76.72462
39.38917,-76.72558
39.38872,-76.72702
39.38838,-76.72799
39.38805,-76.72882
39.38805,-76.72883
39.38754,-76.73
39.38744,-76.73021
39.38743,-76.73024
39.38704,-76.73101
39.38673,-76.73156
39.38655,-76.73185
39.38653,-76.73203
39.38651,-76.73208
39.3865,-76.73215
39.38597,-76.7332
39.38589,-76.73328
39.38588,-76.73331
39.38581,-76.73342
39.38572,-76.73361
39.38567,-76.73369
39.38563,-76.73377
39.38556,-76.73386
39.38544,-76.73398
39.38536,-76.73402
39.38524,-76.73407
39.38513,-76.73409
39.38486,-76.73411
39.38475,-76.73408
39.38464,-76.73406
39.38449,-76.73402
39.3844,-76.7339
39.38432,-76.73382
39.38403,-76.73349
39.38268,-76.73185
39.38275,-76.73173
39.38289,-76.73152
39.38298,-76.73141
39.38365,-76.73072
39.38379,-76.73061
39.3839,-76.73056
39.38435,-76.73008
39.38438,-76.73008
39.38439,-76.73009
39.38447,-76.73019
39.38455,-76.73032
39.38447,-76.73019
39.38439,-76.73009
39.38438,-76.73008
39.38435,-76.73008
39.3839,-76.73056
39.38379,-76.73061
39.38365,-76.73072
39.38298,-76.73141
39.38289,-76.73152
39.38275,-76.73173
39.38333,-76.73241
39.38358,-76.73268
39.38442,-76.73367
39.3845,-76.73375
39.38458,-76.73385
39.38466,-76.73414
39.38468,-76.73423
39.38471,-76.73454
39.38471,-76.73471
39.38469,-76.73483
39.38467,-76.73491
39.38466,-76.73492
39.38462,-76.73503
39.38459,-76.73507
39.38456,-76.73512
39.38453,-76.73516
39.38443,-76.73525
39.38409,-76.73549
39.38346,-76.73591
39.38336,-76.73599
39.38313,-76.73615
39.38294,-76.73631
39.38278,-76.73646
39.38276,-76.73649
39.38268,-76.73658
39.38248,-76.73683
39.38247,-76.73683
39.38233,-76.73688
39.38191,-76.73759
39.38161,-76.73821
39.38145,-76.73858
39.38041,-76.74125
39.38035,-76.74137
39.38012,-76.74188
39.37994,-76.74222
39.3798,-76.74245
39.37959,-76.74275
39.37943,-76.74295
39.37925,-76.74315
39.37908,-76.74332
39.3788,-76.74355
39.37832,-76.74389
39.37802,-76.74406
39.37642,-76.7449
39.37621,-76.74502
39.37274,-76.74685
39.3723,-76.74706
39.37192,-76.74727
39.37181,-76.74732
39.37133,-76.74758
39.37062,-76.74793
39.36998,-76.74817
39.36959,-76.74827
39.36923,-76.74834
39.36904,-76.74835
39.36884,-76.74838
39.36866,-76.74839
39.36845,-76.74838
39.36823,-76.74838
39.36788,-76.74834
39.36739,-76.74826
39.36669,-76.74807
39.36572,-76.74776
39.3654,-76.74767
39.36511,-76.7476
39.3643,-76.74737
39.36374,-76.74723
39.36299,-76.74706
39.36286,-76.74704
39.36256,-76.74698
39.36214,-76.74691
39.36192,-76.74686
39.36116,-76.74676
39.35998,-76.74663
39.35973,-76.74661
39.35949,-76.74658
39.35906,-76.74655
39.35824,-76.74647
39.35817,-76.74647
39.35806,-76.74645
39.35644,-76.74631
39.35632,-76.74629
39.35554,-76.74623
39.35484,-76.74616
39.35482,-76.74616
39.35379,-76.74604
39.35374,-76.74603
39.35327,-76.74599
39.35265,-76.74591
39.35026,-76.74574
39.34931,-76.74564
39.34888,-76.74561
39.34852,-76.74557
39.34697,-76.74544
39.34695,-76.74543
39.34595,-76.74534
39.34589,-76.74533
39.34571,-76.74532
39.34543,-76.74529
39.34492,-76.74526
39.34362,-76.74512
39.34137,-76.74493
39.33964,-76.74483
39.33765,-76.7448
39.33414,-76.74481
39.33388,-76.7448
39.32216,-76.74482
39.32173,-76.74483
39.32031,-76.7448
39.31833,-76.74483
39.31403,-76.74481
39.31352,-76.74479
39.31334,-76.74479
39.31276,-76.74477
39.31054,-76.74458
39.30944,-76.74446
39.30491,-76.74388
39.30395,-76.74379
39.29248,-76.74236
39.29184,-76.74225
39.29106,-76.74206
39.29047,-76.74186
39.29007,-76.7417
39.28987,-76.7416
39.28979,-76.74157
39.28976,-76.74155
39.28946,-76.7414
39.28902,-76.74116
39.28901,-76.74115
39.28854,-76.74085
39.28825,-76.74065
39.28775,-76.74026
39.2874,-76.73994
39.28655,-76.73905
39.2864,-76.73891
39.28594,-76.73833
39.28544,-76.73766
39.28502,-76.73704
39.28446,-76.73611
39.28182,-76.73143
39.28182,-76.73142
39.2803,-76.72859
39.28019,-76.72842
39.27989,-76.72791
39.27979,-76.72776
39.27978,-76.72773
39.27951,-76.72731
39.27931,-76.72704
39.27899,-76.72667
39.27864,-76.72635
39.27831,-76.72611
39.27812,-76.72599
39.27778,-76.72581
39.27751,-76.7257
39.27666,-76.7254
39.274,-76.72455
39.27362,-76.72441
39.27361,-76.72441
39.27338,-76.72431
39.27328,-76.72426
39.27318,-76.72422
39.2731,-76.72417
39.27293,-76.72408
39.27244,-76.72375
39.27224,-76.72359
39.27205,-76.72342
39.27169,-76.72305
39.27146,-76.72277
39.27113,-76.72233
39.27075,-76.72177
39.26932,-76.71934
39.26318,-76.7086
39.26292,-76.70812
39.2628,-76.70792
39.26226,-76.70692
39.26226,-76.70691
39.26224,-76.70688
39.26047,-76.70352
39.25878,-76.70048
39.2585,-76.69993
39.25793,-76.69871
39.25792,-76.69871
39.25759,-76.69781
39.25743,-76.69727
39.25581,-76.69114
39.25578,-76.691
39.25577,-76.69099
39.25557,-76.69018
39.25513,-76.68867
39.2546,-76.68713
39.25387,-76.68526
39.25376,-76.68503
39.25375,-76.68499
39.25341,-76.68426
39.25304,-76.68353
39.25302,-76.68347
39.25249,-76.68256
39.25217,-76.68206
39.25217,-76.68205
39.25144,-76.68096
39.25132,-76.6808
39.25131,-76.68078
39.2513,-76.68078
39.25108,-76.68049
39.25107,-76.68047
39.25106,-76.68046
39.25038,-76.6796
39.25006,-76.67923
39.24971,-76.67886
39.24934,-76.67849
39.24933,-76.67847
39.24931,-76.67846
39.24741,-76.67647
39.24688,-76.67596
39.2466,-76.67567
39.24621,-76.67529
39.24579,-76.67483
39.24571,-76.67476
39.245,-76.674
39.24496,-76.67395
39.24444,-76.67342
39.24399,-76.67294
39.24135,-76.67026
39.24094,-76.66989
39.24042,-76.66947
39.23982,-76.66907
39.23968,-76.669
39.23959,-76.66894
39.23917,-76.66871
39.23901,-76.66863
39.23881,-76.66854
39.23837,-76.66836
39.2379,-76.66821
39.23761,-76.66813
39.23721,-76.66804
